id,club_id,player_id
5345,583,282041
5350,1091,182618
5351,1158,182618
5352,631,182618
5353,5,182618
5354,6195,182618
5355,162,182618
5356,273,182618
5360,18487,272642
5361,36,272642
5362,762,272642
5363,417,272642
5364,162,272642
5365,595,272642
5366,42,272642
5367,618,272642
5371,162,745200
5376,24,709726
5377,583,709726
5378,1421,709726
5380,443,709726
5383,506,463618
5384,417,463618
5385,162,463618
5389,24,659542
5390,244,659542
5391,826,659542
5392,969,659542
5397,583,914562
5398,273,914562
5401,12,624690
5402,18,624690
5403,415,624690
5408,430,324690
5409,1047,324690
5410,1082,324690
5411,583,324690
5412,969,324690
5417,18,167329
5418,417,167329
5419,1041,167329
5420,290,167329
5423,405,394327
5424,244,394327
5429,281,3183
5430,46,3183
5431,506,3183
5432,11,3183
5433,5,3183
5434,895,3183
5437,405,126664
5438,29,126664
5439,131,126664
5440,583,126664
5441,12,126664
5442,1082,126664
5446,70642,126664
5447,15,442891
5448,273,442891
5449,1041,442891
5450,667,442891
5451,1082,442891
5453,18544,666234
5454,23826,666234
5455,667,666234
5458,5,585949
5459,506,585949
5463,931,272622
5464,379,272622
5465,415,272622
5467,79,344598
5469,16,344598
5475,631,620322
5476,1041,620322
5480,417,605184
5481,379,605184
5482,131,605184
5483,294,605184
5484,33,605184
5485,415,605184
5488,9581,605184
5489,1465,90681
5491,618,90681
5492,1049,90681
5493,281,90681
5494,29,90681
5495,720,90681
5496,3057,90681
5499,379,157509
5500,39536,157509
5501,631,157509
5502,29,157509
5503,512,157509
5504,618,157509
5506,1041,164771
5507,244,164771
5508,12,164771
5509,430,164771
5510,405,164771
5511,618,164771
5512,995,164771
5517,1237,538977
5518,399,538977
5519,533,538977
5520,273,538977
5525,45274,3226
5527,984,3226
5528,506,3226
5529,3183,3226
5530,631,3226
5531,355,3226
5532,36,3226
5533,281,3226
5534,583,3226
5535,31,3226
5536,418,3226
5537,11,3226
5541,45275,4146
5542,1286,4146
5543,209,4146
5544,4785,4146
5545,7971,4146
5546,506,4146
5547,162,4146
5549,928,4146
5552,30120,56818
5554,2293,56818
5555,417,56818
5556,36100,56818
5557,29,56818
5558,985,56818
5559,180,56818
5560,667,56818
5564,5,569598
5565,162,569598
5566,667,569598
5569,51828,17965
5570,148,17965
5571,1041,17965
5572,417,17965
5575,4947,73734
5576,2293,73734
5577,3229,73734
5578,12,73734
5579,273,73734
5580,141,73734
5581,368,73734
5582,512,73734
5583,164,73734
5584,1416,73734
5589,36621,73734
5591,1041,607223
5596,978,37647
5597,244,37647
5598,379,37647
5599,1082,37647
5600,618,37647
5601,995,37647
5603,11265,37647
5605,20375,37647
5606,1082,463600
5607,1423,463600
5611,69261,33923
5612,506,33923
5613,583,33923
5614,618,33923
5615,1095,33923
5617,873,434224
5618,82,434224
5619,750,434224
5623,1003,344605
5624,368,344605
5625,1082,344605
5631,417,174094
5632,405,174094
5633,667,174094
5634,244,174094
5635,969,174094
5636,1164,174094
5641,379,5285
5642,244,5285
5643,506,5285
5644,985,5285
5645,162,5285
5646,417,5285
5647,2919,5285
5648,4555,5285
5649,29844,5285
5651,383,318508
5652,417,318508
5653,1160,318508
5656,51828,82442
5657,5,82442
5658,631,82442
5659,11,82442
5660,969,82442
5661,3161,82442
5662,1290,82442
5663,2580,82442
5668,58,18935
5669,379,18935
5670,2077,18935
5671,589,18935
5672,281,18935
5673,368,18935
5674,11,18935
5675,244,18935
5678,26,264956
5679,995,264956
5680,399,264956
5681,23826,264956
5682,162,264956
5683,583,264956
5690,418,3111
5691,506,3111
5692,40,3111
5693,895,3111
5696,368,730581
5697,273,730581
5698,703,730581
5699,826,730581
5700,738,730581
5705,380,326300
5706,54189,326300
5707,1041,326300
5708,1095,326300
5709,417,326300
5710,1420,326300
5716,583,348026
5717,15,348026
5718,23826,348026
5719,969,348026
5720,1080,348026
5725,89,353948
5726,44,353948
5727,1041,353948
5728,1423,353948
5730,11273,353948
5731,1082,463605
5732,415,463605
5734,273,585959
5735,583,585959
5736,826,585959
5740,1047,395237
5741,1041,395237
5744,1010,46001
5745,995,46001
5746,148,46001
5747,762,46001
5748,415,46001
5751,1082,1097139
5757,583,23914
5758,2524,23914
5759,244,23914
5761,932,23914
5762,2700,23914
5763,418,23914
5764,1020,23914
5765,11,23914
5766,631,23914
5767,738,23914
5772,2969,18912
5773,273,18912
5775,1041,18912
5776,40,18912
5777,5,18912
5780,995,74869
5782,1050,74869
5783,1049,74869
5784,11,74869
5785,358,74869
5786,60,74869
5788,1158,74869
5793,2503,126710
5795,583,126710
5796,931,126710
5797,162,126710
5799,415,161869
5800,2441,161869
5801,162,161869
5802,29,161869
5803,1082,161869
5804,1095,161869
5809,618,29434
5810,5432,29434
5811,873,29434
5812,583,29434
5813,762,29434
5814,1082,29434
5818,45321,3185
5820,35551,3185
5821,405,3185
5823,1050,3185
5824,11,3185
5825,244,3185
5826,347,3185
5827,1421,3185
5830,244,332889
5831,995,332889
5836,27,475413
5837,141,475413
5838,273,475413
5839,2969,475413
5843,40,76277
5844,11,76277
5845,1158,76277
5846,3161,76277
5847,855,76277
5849,7723,76277
5850,873,420002
5851,39,420002
5852,1041,420002
5853,738,420002
5854,1175,420002
5857,29,217115
5858,244,217115
5859,1148,217115
5860,1237,217115
5861,618,217115
5862,3911,217115
5863,417,217115
5865,399,542586
5866,1158,542586
5870,40,5513
5871,162,5513
5872,1084,5513
5873,1041,5513
5874,995,5513
5877,273,288225
5878,995,288225
5879,855,288225
5882,1162,60573
5883,984,60573
5885,683,60573
5886,618,60573
5887,2698,60573
5888,289,60573
5889,46,60573
5890,273,60573
5893,67212,50512
5895,7,50512
5896,16,50512
5897,3,50512
5898,618,50512
5899,33714,50512
5900,533,50512
5901,40,50512
5902,595,50512
5903,164,50512
5904,417,50512
5905,1420,50512
5908,873,344152
5909,1003,344152
5910,371,344152
5911,583,344152
5912,415,344152
5917,89752,3966
5919,322,3966
5920,20375,3966
5921,595,3966
5922,2439,3966
5923,1039,3966
5924,6297,3966
5925,398,3966
5926,265,3966
5927,244,3966
5928,289,3966
5929,31,3966
5930,290,3966
5933,12,633992
5934,289,633992
5935,273,633992
5936,1158,633992
5940,683,5283
5941,162,5283
5942,131,5283
5943,1041,5283
5944,1082,5283
5945,17768,5283
5947,20,5854
5948,252,5854
5949,430,5854
5950,130,5854
5951,46,5854
5952,276,5854
5953,895,5854
5956,5,5422
5957,12,5422
5958,290,5422
5962,130,827734
5966,11914,5461
5968,45080,5461
5969,18234,5461
5970,347,5461
5971,449,5461
5972,631,5461
5973,1041,5461
5974,855,5461
5975,1175,5461
5977,37261,5461
5978,995,357117
5979,430,357117
5980,415,357117
5984,970,3156
5985,148,3156
5986,11,3156
5987,631,3156
5988,244,3156
5989,1162,3156
5994,3911,45121
5995,3840,45121
5996,126,45121
5997,1082,45121
5998,472,45121
5999,3709,45121
6000,631,45121
6001,873,45121
6002,1039,45121
6003,762,45121
6004,244,45121
6005,417,45121
6006,1041,45121
6007,826,45121
6011,4078,26764
6012,4171,26764
6014,281,26764
6015,11,26764
6016,290,26764
6019,1254,26764
6020,253,47713
6022,969,47713
6023,873,47713
6024,31,47713
6025,583,47713
6031,332,16993
6032,1386,16993
6033,10004,16993
6035,3631,16993
6036,589,16993
6037,40,16993
6038,5,16993
6039,583,16993
6040,12,16993
6041,162,16993
6042,750,16993
6044,26091,266359
6045,273,266359
6046,826,266359
6050,40,2713
6051,86,2713
6052,130,2713
6053,895,2713
6057,273,654539
6061,6574,579930
6062,1158,579930
6063,273,579930
6065,10868,579930
6067,4768,182889
6068,130,182889
6069,321,182889
6070,995,182889
6071,417,182889
6072,826,182889
6076,583,4182
6077,631,4182
6078,418,4182
6079,940,4182
6080,244,4182
6081,995,4182
6084,57862,4182
6085,543,450050
6086,667,450050
6087,826,450050
6090,60,548348
6097,595,5293
6098,11,5293
6099,368,5293
6100,1041,5293
6101,162,5293
6103,1147,5293
6104,494,5293
6106,826,344596
6107,631,344596
6108,162,344596
6109,720,344596
6110,417,344596
6113,415,912902
6117,100152,912902
6118,417,181378
6119,273,181378
6120,969,181378
6121,40,181378
6122,3524,181378
6123,3911,181378
6125,1154,181378
6127,148,743498
6128,1132,743498
6129,1095,743498
6133,41274,460629
6134,583,460629
6135,290,460629
6136,667,460629
6143,379,120629
6144,583,120629
6145,931,120629
6146,418,120629
6147,1050,120629
6148,595,120629
6149,826,120629
6153,10004,290862
6154,6574,290862
6155,430,290862
6156,244,290862
6159,410,463665
6161,409,463665
6162,1041,463665
6163,1080,463665
6166,273,23951
6167,244,23951
6168,873,23951
6169,738,23951
6173,61402,23951
6174,969,127181
6175,162,127181
6176,714,127181
6177,13,127181
6178,1158,127181
6179,2969,127181
6184,3524,60542
6185,16795,60542
6186,12,60542
6187,368,60542
6188,1041,60542
6191,3911,241229
6192,244,241229
6193,3709,241229
6194,417,241229
6195,405,241229
6198,273,285323
6199,417,285323
6200,60,285323
6201,1420,285323
6202,3161,285323
6205,61,7449
6207,6890,7449
6208,281,7449
6209,11,7449
6210,895,7449
6212,3911,283994
6213,39,283994
6214,667,283994
6215,3524,283994
6216,1420,283994
6217,30444,283994
6218,9902,283994
6221,7160,236400
6222,141,236400
6223,6890,236400
6224,1041,236400
6225,995,236400
6231,27,213
6232,162,213
6233,618,213
6235,417,670847
6236,681,670847
6237,1420,670847
6243,618,378954
6244,368,378954
6245,273,378954
6248,3183,205503
6249,1420,205503
6250,347,205503
6251,368,205503
6252,1244,205503
6253,1123,205503
6254,1082,205503
6255,1159,205503
6259,30443,5299
6260,1158,5299
6261,162,5299
6262,583,5299
6263,12,5299
6264,131,5299
6265,1041,5299
6268,1162,5300
6269,595,5300
6271,583,5300
6272,868,5300
6273,124,5300
6274,162,5300
6275,1095,5300
6278,1082,84301
6279,273,84301
6280,1147,84301
6283,417,175639
6284,244,175639
6285,826,175639
6286,10,175639
6287,7124,175639
6288,26871,175639
6289,7882,175639
6290,657,175639
6291,5313,175639
6296,80757,5404
6298,336,5404
6299,131,5404
6300,1049,5404
6301,415,5404
6302,750,5404
6304,989,955357
6305,1158,955357
6308,5381,413032
6309,26091,413032
6310,180,413032
6311,3911,413032
6312,162,413032
6316,5,395236
6317,430,395236
6318,40,395236
6319,583,395236
6324,7055,43907
6325,244,43907
6326,415,43907
6327,1158,43907
6328,3166,43907
6331,3062,40687
6332,429,40687
6333,683,40687
6334,36,40687
6335,1041,40687
6336,121,40687
6337,244,40687
6338,2968,40687
6339,26625,40687
6341,989,555076
6342,3911,555076
6343,1158,555076
6344,1041,555076
6348,1423,27306
6349,618,27306
6350,11,27306
6351,40,27306
6352,762,27306
6353,1082,27306
6355,667,786436
6356,1423,786436
6360,667,540664
6361,40,540664
6365,62343,540664
6366,23826,787912
6367,583,787912
6372,273,191056
6373,826,191056
6374,703,191056
6375,1162,191056
6376,244,191056
6377,1159,191056
6378,738,191056
6380,26069,58864
6381,244,58864
6382,631,58864
6383,131,58864
6384,11,58864
6385,16,58864
6386,618,58864
6387,5,58864
6388,162,58864
6389,1082,58864
6390,2969,58864
6394,141,170934
6395,543,170934
6396,417,170934
6397,180,170934
6398,931,170934
6399,506,170934
6400,244,170934
6401,1158,170934
6404,1237,1012534
6405,762,1012534
6406,234,1012534
6407,173,1012534
6409,10428,1012534
6410,28844,486624
6411,1025,486624
6412,800,486624
6414,9916,486624
6415,583,502670
6416,6195,502670
6417,11344,502670
6418,2698,502670
6419,1799,502670
6420,932,502670
6421,663,502670
6423,31,502676
6424,1049,502676
6425,663,502676
6426,6365,502676
6427,1799,502676
6429,97213,502676
6430,1041,729814
6431,347,729814
6432,610,729814
6433,2715,729814
6438,11,230784
6439,13,230784
6441,3302,230784
6442,237,230784
6444,379,543499
6445,610,543499
6446,2778,543499
6447,40902,543499
6448,621,255508
6449,6688,255508
6450,6665,255508
6454,57890,5588
6456,14105,5588
6457,265,5588
6458,5,5588
6459,631,5588
6460,418,5588
6461,1041,5588
6462,595,5588
6463,13607,5588
6464,989,583255
6465,698,583255
6466,289,583255
6467,3716,583255
6469,1099,583255
6471,44,16922
6472,2919,16922
6473,430,16922
6474,114,16922
6475,6574,16922
6476,131,16922
6477,24,16922
6478,472,16922
6479,5,16922
6481,33,16922
6482,252,16922
6483,1020,16922
6484,148,16922
6485,16,16922
6490,180,746695
6491,273,746695
6492,2778,746695
6493,40902,746695
6496,1390,63531
6497,46,63531
6498,506,63531
6499,410,63531
6500,2047,63531
6501,416,63531
6502,13607,63531
6503,1041,955070
6504,54189,955070
6505,2778,955070
6506,40902,955070
6507,826,688707
6508,289,688707
6509,3524,688707
6510,21667,688707
6511,45717,688707
6512,607,184894
6513,430,184894
6514,1390,184894
6515,6574,184894
6516,1038,184894
6517,46,184894
6518,1210,184894
6520,75,184894
6521,1237,504148
6525,738,45403
6527,703,45403
6528,656,45403
6529,2288,45403
6530,36,45403
6531,379,45403
6532,244,45403
6533,11300,45403
6534,1158,45403
6537,162,563963
6538,180,563963
6539,366,563963
6542,91386,563963
6544,3601,17129
6546,1532,17129
6548,897,17129
6549,2921,17129
6550,8023,17129
6551,5,17129
6552,46,17129
6553,289,17129
6554,1020,17129
6555,410,17129
6558,1237,1110406
6559,234,1110406
6560,2778,1110406
6561,40902,1110406
6563,114,214056
6564,1003,214056
6565,190,214056
6566,1044,214056
6567,32840,214056
6568,1091,224884
6569,631,224884
6570,1032,224884
6571,237,224884
6572,1421,224884
6573,33,224884
6574,167,224884
6575,65,224884
6576,37487,224884
6577,502,224884
6578,33569,104752
6579,380,104752
6581,13613,104752
6582,683,104752
6583,6195,104752
6584,12,104752
6585,2441,104752
6586,6678,104752
6589,150,34322
6591,683,34322
6592,11,34322
6593,16,34322
6594,86,34322
6595,252,34322
6596,5,34322
6597,2441,34322
6598,5572,34322
6599,50067,34322
6600,294,324503
6601,1090,324503
6603,80,324503
6607,44303,324503
6608,31,338070
6609,683,338070
6611,3426,338070
6614,379,415912
6615,79,415912
6616,11,415912
6617,4,415912
6618,2671,415912
6620,683,324351
6621,276,324351
6622,15,324351
6623,618,324351
6624,350,324351
6626,762,124419
6627,703,124419
6628,294,124419
6629,265,124419
6630,79,124419
6636,265,532444
6637,2672,532444
6639,44306,532444
6640,2282,451677
6641,38,451677
6642,1123,451677
6643,317,451677
6644,1091,451677
6650,2672,58489
6651,3999,58489
6652,1007,58489
6653,3060,58489
6654,50531,58489
6655,11194,58489
6656,41,58489
6657,15,58489
6658,23826,58489
6659,33,58489
6660,683,58489
6661,33638,58489
6662,1091,628331
6663,1245,628331
6666,82,669380
6667,1091,669380
6671,86,302215
6672,279,302215
6673,31,302215
6674,23826,302215
6675,409,302215
6676,2580,302215
6677,8474,302215
6679,16,270541
6680,79,270541
6681,273,270541
6682,1416,270541
6683,3,270541
6684,1082,270541
6685,290,270541
6686,1080,270541
6692,1049,346289
6693,1041,346289
6696,23826,617074
6697,940,617074
6698,3709,617074
6699,1049,617074
6700,131,617074
6707,58,355501
6708,12,355501
6709,6195,355501
6710,1025,355501
6711,10155,355501
6712,36790,355501
6713,50532,333802
6714,40039,333802
6715,932,333802
6716,40,333802
6717,595,333802
6719,2993,333802
6720,1091,481173
6721,683,481173
6722,12,481173
6723,1147,481173
6724,39169,481173
6725,29,595809
6726,410,595809
6727,7378,595809
6728,67731,595809
6729,34591,595809
6730,7044,595809
6732,103687,595809
6733,94486,595809
6734,103688,595809
6736,103689,595809
6739,1627,20749
6740,46,20749
6741,252,20749
6742,294,20749
6743,1390,20749
6744,2720,20749
6746,60529,180337
6747,15,180337
6748,12,180337
6749,964,180337
6750,2698,180337
6751,1083,180337
6756,46,307058
6757,720,307058
6758,2425,307058
6759,6297,307058
6760,6079,307058
6761,42187,307058
6763,17575,307058
6765,306,213268
6767,234,213268
6768,1237,213268
6769,1090,213268
6770,467,213268
6771,12520,213268
6772,50129,213268
6774,1237,648046
6775,379,648046
6777,9211,648046
6779,15294,648046
6780,1148,469050
6781,543,469050
6782,1132,469050
6783,512,469050
6786,6142,469050
6788,371,3396
6789,985,3396
6790,703,3396
6791,7039,3396
6792,28894,3396
6793,75,3396
6794,31,340918
6797,32265,340918
6799,45278,3144
6801,1061,3144
6802,405,3144
6803,148,3144
6804,379,3144
6805,371,3144
6806,31,3144
6807,399,3144
6808,46,3144
6809,990,3144
6810,543,3144
6812,543,171679
6813,13,171679
6814,148,171679
6815,2413,171679
6816,903,171679
6817,9211,171679
6818,6064,171679
6819,29,68390
6820,1181,68390
6821,8780,68390
6822,15254,68390
6823,180,585550
6824,3057,585550
6826,1020,585550
6827,1088,585550
6829,3258,585550
6832,3258,3259
6833,25580,3259
6834,931,3259
6835,762,3259
6836,631,3259
6837,164,3259
6839,15294,3259
6840,371,45333
6841,873,45333
6842,29,45333
6843,1071,45333
6844,2999,45333
6847,29,711544
6848,1041,711544
6850,54189,711544
6851,352,711544
6852,27774,711544
6854,5849,90466
6855,1033,90466
6856,369,90466
6858,29,90466
6859,2288,90466
6860,148,90466
6861,533,90466
6862,1032,90466
6863,1042,90466
6864,3054,90466
6867,252,305947
6868,430,305947
6869,1090,305947
6870,383,305947
6874,681,660438
6875,190,660438
6876,5817,660438
6879,25873,660438
6883,1245,90024
6884,369,90024
6885,167,90024
6886,681,90024
6887,683,90024
6888,306,90024
6889,498,90024
6890,699,90024
6891,3737,90024
6892,28549,90024
6895,409,930571
6896,119,930571
6898,148,396638
6899,399,396638
6900,660,396638
6901,931,396638
6902,3785,396638
6904,60529,145866
6905,533,145866
6906,368,145866
6907,409,145866
6908,504,145866
6909,119,145866
6911,2828,145866
6913,46,255942
6914,1390,255942
6915,1047,255942
6918,46,315853
6919,130,315853
6920,800,315853
6924,1230,102558
6925,583,102558
6926,2921,102558
6928,11141,133964
6929,6195,133964
6930,2921,133964
6931,704,133964
6932,6266,133964
6936,31,341092
6937,506,341092
6938,430,341092
6941,11,102017
6942,631,102017
6943,6195,102017
6944,276,102017
6945,22277,102017
6947,583,315858
6948,5,315858
6951,59178,315858
6952,46,198116
6953,276,198116
6954,130,198116
6955,321,198116
6956,749,198116
6957,408,198116
6960,762,397033
6961,5,397033
6962,19,397033
6967,141,392085
6968,430,392085
6969,800,392085
6970,405,392085
6971,12,392085
6972,46,392085
6977,114,105521
6978,398,105521
6979,368,105521
6980,416,105521
6981,16,105521
6982,506,105521
6983,252,105521
6984,2921,105521
6985,4333,105521
6986,1387,105521
6991,398,197747
6992,5,197747
6993,12,197747
6994,1038,197747
6997,148,556385
6998,410,556385
6999,276,556385
7004,36,39983
7005,89,39983
7006,506,39983
7007,5,39983
7008,332,39983
7009,252,39983
7010,46,39983
7011,4172,39983
7012,2251,39983
7014,27579,39983
7015,800,571604
7020,11,502821
7021,1025,502821
7022,26,502821
7023,12,502821
7024,252,502821
7028,12,286297
7029,6574,286297
7032,11141,197300
7033,506,197300
7034,430,197300
7035,4083,197300
7039,6195,386446
7040,416,386446
7041,4331,386446
7042,4102,386446
7046,430,364135
7047,506,364135
7048,29,364135
7049,583,364135
7050,276,364135
7055,6195,240414
7056,410,240414
7057,2722,240414
7060,506,459658
7061,1025,459658
7062,252,459658
7063,749,459658
7064,2721,459658
7065,13562,459658
7066,56966,459658
7070,12,5958
7072,1047,167727
7073,294,167727
7074,12,167727
7075,430,167727
7076,416,167727
7077,458,167727
7078,4541,167727
7081,189,5947
7082,12,5947
7085,40058,5817
7086,506,5817
7087,5,5817
7088,46,5817
7089,19,5817
7090,1386,5817
7094,148,286047
7095,749,286047
7096,1390,286047
7097,839,286047
7098,607,286047
7099,410,286047
7101,38391,286047
7102,75,286047
7104,45299,4171
7106,4078,4171
7107,5,4171
7108,398,4171
7110,82685,4171
7114,130,5023
7115,506,5023
7116,583,5023
7118,506,265088
7119,6574,265088
7120,5,265088
7124,6195,405885
7125,6574,405885
7129,76907,405885
7130,800,315867
7131,379,315867
7132,6574,315867
7133,252,315867
7134,408,315867
7135,1269,315867
7136,2239,315867
7142,506,432090
7143,430,432090
7144,2239,432090
7151,6574,177843
7152,506,177843
7155,800,554903
7156,252,554903
7157,11831,554903
7158,189,554903
7159,3938,554903
7160,288,554903
7164,46,394300
7165,6574,394300
7166,2919,394300
7167,749,394300
7168,408,394300
7169,12,394300
7173,252,45146
7175,3840,45146
7176,321,45146
7177,2919,45146
7178,19,45146
7179,244,45146
7180,417,45146
7181,31,45146
7182,5,45146
7183,281,45146
7184,46,45146
7186,4103,45146
7190,964,44716
7191,506,44716
7192,749,44716
7194,12,94529
7195,3183,94529
7196,5,94529
7197,162,94529
7198,252,94529
7199,3037,94529
7201,6195,165895
7202,46,165895
7203,6574,165895
7204,12,165895
7205,2921,165895
7206,839,165895
7210,2919,216179
7211,46,216179
7212,1038,216179
7213,6574,216179
7214,1429,216179
7215,10155,216179
7218,379,181778
7219,631,181778
7220,1041,181778
7221,12,181778
7222,221,181778
7223,458,181778
7227,3522,5878
7229,2921,5878
7230,749,5878
7231,458,5878
7232,10948,5878
7233,430,5878
7234,252,5878
7235,1025,5878
7236,5,5878
7237,130,5878
7238,276,5878
7239,1408,5878
7241,54858,5878
7242,30353,5878
7243,12,256448
7244,800,256448
7245,839,256448
7246,430,256448
7249,5,130365
7250,12,130365
7251,583,130365
7252,1049,130365
7253,4083,130365
7256,2722,19104
7258,6643,19104
7259,252,19104
7260,430,19104
7261,940,19104
7262,3368,19104
7263,1050,19104
7264,985,19104
7265,130,19104
7266,762,19104
7269,1047,265078
7270,543,265078
7271,749,265078
7272,1049,265078
7273,430,265078
7274,5,265078
7278,398,283735
7279,276,283735
7280,4084,283735
7281,607,283735
7283,10643,283735
7284,26799,283735
7286,276,5980
7287,430,5980
7288,5432,5980
7289,506,5980
7290,252,5980
7291,27,5980
7292,12,5980
7293,458,5980
7294,19,5980
7295,2655,5980
7296,2251,5980
7297,4086,5980
7298,4163,5980
7299,749,5980
7300,1385,5980
7303,51828,29260
7304,506,29260
7305,430,29260
7306,1210,29260
7308,416,467992
7309,749,467992
7314,510,5757
7316,5,5757
7317,131,5757
7318,506,5757
7319,332,5757
7320,1047,5757
7323,380,25488
7324,1038,25488
7325,46,25488
7326,398,25488
7327,410,25488
7328,1429,25488
7329,130,25488
7330,506,25488
7331,1210,25488
7332,1103,25488
7335,6195,118689
7336,12,118689
7337,506,118689
7338,800,118689
7339,839,118689
7340,2655,118689
7341,1387,118689
7342,4718,118689
7343,749,118689
7346,6195,169880
7347,749,169880
7348,18950,169880
7349,1386,169880
7350,4150,169880
7351,12000,169880
7353,29441,169880
7354,2919,32113
7355,416,32113
7356,252,32113
7357,2331,32113
7358,6195,32113
7359,4271,32113
7362,1047,130360
7363,6574,130360
7364,416,130360
7365,276,130360
7366,380,130360
7367,6195,130360
7368,1025,130360
7369,5,130360
7370,4102,130360
7371,1533,130360
7372,749,130360
7373,5587,130360
7375,430,823486
7376,1148,823486
7378,13484,823486
7382,321,5813
7383,5,5813
7384,380,5813
7385,124,5813
7386,839,5813
7388,12,199248
7389,800,199248
7390,294,199248
7391,2921,199248
7392,458,199248
7393,5,199248
7396,1385,197470
7397,5,197470
7398,3522,197470
7399,607,197470
7400,800,197470
7401,506,197470
7402,1429,197470
7403,4331,197470
7406,1025,368482
7407,506,368482
7408,800,368482
7409,408,368482
7414,276,5962
7415,1038,5962
7416,130,5962
7417,46,5962
7418,5,5962
7419,418,5962
7420,12,5962
7421,332,5962
7423,75,5962
7424,506,525704
7425,398,525704
7426,2919,525704
7427,252,525704
7430,5,262523
7431,1025,262523
7434,506,509022
7435,8970,509022
7436,4146,509022
7437,4671,509022
7438,55435,509022
7440,22226,509022
7443,27350,509022
7446,416,96828
7447,1049,96828
7448,506,96828
7449,379,96828
7450,6574,96828
7451,1038,96828
7452,408,96828
7453,4104,96828
7454,5587,96828
7458,398,303116
7459,2919,303116
7460,430,303116
7461,2239,303116
7462,332,303116
7466,9840,57280
7467,430,57280
7468,5,57280
7469,800,57280
7470,3037,57280
7471,4553,57280
7473,398,331401
7474,2722,331401
7475,22203,331401
7476,37463,331401
7477,27486,331401
7479,506,162959
7480,610,162959
7481,1390,162959
7482,273,162959
7483,749,162959
7487,244,457931
7488,8023,457931
7489,150,457931
7490,398,457931
7491,380,457931
7492,4773,457931
7495,45080,4289
7497,8054,4289
7498,506,4289
7499,3037,4289
7501,800,357992
7502,416,357992
7503,1390,357992
7504,46,357992
7505,40,357992
7506,2921,357992
7510,398,389837
7511,1025,389837
7512,276,389837
7513,749,389837
7514,607,389837
7515,4554,389837
7516,2250,389837
7517,839,389837
7520,458,25508
7521,6646,25508
7522,417,25508
7524,430,25508
7525,6195,25508
7526,252,25508
7527,416,25508
7528,583,25508
7529,331,25508
7530,368,25508
7531,1388,25508
7532,2239,25508
7535,45564,25508
7538,276,19447
7539,3368,19447
7540,5,19447
7541,46,19447
7542,1038,19447
7543,430,19447
7544,800,19447
7547,56532,19447
7550,1038,52312
7551,1114,52312
7552,11141,52312
7553,506,52312
7554,130,52312
7555,749,52312
7557,800,616631
7558,380,616631
7561,5,323167
7562,1050,323167
7563,1253,323167
7567,800,173859
7568,631,173859
7569,252,173859
7570,12,173859
7571,416,173859
7572,2331,173859
7574,22051,173859
7576,105786,173859
7578,4835,6234
7579,9713,6234
7581,416,6234
7582,130,6234
7583,430,6234
7584,506,6234
7585,458,6234
7586,862,6234
7587,749,6234
7588,1104,6234
7589,1408,6234
7590,6195,6234
7591,2047,6234
7592,36963,6234
7593,2919,332179
7594,800,332179
7595,276,332179
7596,3522,332179
7597,5,332179
7598,1047,332179
7599,1627,332179
7600,1005,332179
7601,14721,332179
7603,430,201040
7604,2239,201040
7605,749,201040
7606,276,201040
7607,416,201040
7608,46,201040
7609,1210,201040
7614,2919,199258
7615,1390,199258
7616,6195,199258
7617,2722,199258
7618,800,199258
7619,408,199258
7620,5,199258
7621,2655,199258
7622,22045,199258
7623,1038,199258
7626,2919,197471
7627,46,197471
7628,800,197471
7629,2655,197471
7630,3522,197471
7631,1429,197471
7634,6574,315865
7635,252,315865
7636,46,315865
7637,749,315865
7638,8970,315865
7643,800,459763
7644,2239,459763
7645,4331,459763
7649,25217,459763
7650,1038,12907
7651,2919,12907
7652,6574,12907
7653,1390,12907
7654,4171,12907
7655,4718,12907
7656,19,12907
7660,5,19446
7661,430,19446
7662,800,19446
7665,13241,5825
7666,2722,5825
7667,1390,5825
7668,800,5825
7669,4102,5825
7671,252,5825
7672,12,5825
7673,379,5825
7674,506,5825
7675,5,5825
7676,2251,5825
7677,1038,5825
7678,1386,5825
7679,749,5825
7680,4271,5825
7683,5,392538
7684,1025,392538
7685,416,392538
7686,3522,392538
7687,21331,392538
7688,1103,392538
7693,5432,112343
7694,1038,112343
7695,180,112343
7696,6195,112343
7697,506,112343
7698,1025,112343
7699,800,112343
7700,4084,112343
7703,27464,112343
7705,506,301238
7706,2919,301238
7707,46,301238
7708,21331,301238
7709,6692,301238
7710,2331,301238
7711,24898,301238
7715,800,5797
7716,430,5797
7717,1038,5797
7718,162,5797
7719,5,5797
7720,46,5797
7721,398,5797
7722,13,5797
7723,506,5797
7724,607,5797
7725,416,5797
7726,1105,5797
7727,4172,5797
7730,22251,5797
7731,860,5797
7733,2919,44327
7734,46,44327
7735,3008,44327
7736,1038,44327
7737,252,44327
7738,332,44327
7739,4255,44327
7740,14918,44327
7742,2919,392959
7743,430,392959
7744,800,392959
7745,4331,392959
7749,830,37389
7752,189,37389
7753,720,37389
7754,180,37389
7755,46,37389
7756,506,37389
7757,12,37389
7758,714,37389
7759,1025,37389
7760,430,37389
7761,800,37389
7762,1005,37389
7763,2063,37389
7767,472,5957
7768,2921,5957
7769,6574,5957
7770,336,5957
7771,430,5957
7772,31,5957
7773,5,5957
7774,506,5957
7775,12,5957
7776,4271,5957
7778,3008,129129
